v8-version,12,4,254,21,-node.29,0
v8-platform,macos,macos
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x7ff821aa6910,0x7ff821acb2e9,182398976
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x7ff822018a50,0x7ff822069e20,182398976
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x7ff81c503de0,0x7ff81c5625e0,182398976
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x7ff8164dc690,0x7ff8166c1c6c,182398976
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x7ff8235165c0,0x7ff8235567aa,182398976
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x7ff81dfb2d36,0x7ff81dfd0246,182398976
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x7ff818653830,0x7ff81893df40,182398976
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x7ff816bd8280,0x7ff816c48c30,182398976
shared-library,/usr/lib/libapple_nghttp2.dylib,0x7ff8220a2a10,0x7ff8220b44ba,182398976
shared-library,/usr/lib/libcompression.dylib,0x7ff8220d9a40,0x7ff8221398f3,182398976
shared-library,/usr/lib/libnetwork.dylib,0x7ff81a80efc0,0x7ff81a80efc0,182398976
shared-library,/usr/lib/libsqlite3.dylib,0x7ff81c1af4e0,0x7ff81c33a5e0,182398976
shared-library,/System/Library/Frameworks/Foundation.framework/Versions/C/Foundation,0x7ff816eea7d0,0x7ff817590754,182398976
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x7ff81c5846b0,0x7ff81cf6b0ba,182398976
shared-library,/usr/lib/libCoreEntitlements.dylib,0x7ffc1af2cd60,0x7ffc1af375c7,182398976
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x7ffb27ff0808,0x7ffb28012952,182398976
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x7ff81c195e40,0x7ff81c1a9547,182398976
shared-library,/usr/lib/libMobileGestalt.dylib,0x7ff81abc51c0,0x7ff81ac0e993,182398976
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x7ff8219c0e00,0x7ff821a1a4aa,182398976
shared-library,/usr/lib/libcoretls.dylib,0x7ff821301a30,0x7ff821314442,182398976
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x7ff82357e0a8,0x7ff82357edf2,182398976
shared-library,/usr/lib/libpam.2.dylib,0x7ff8220d3cf8,0x7ff8220d6f22,182398976
shared-library,/usr/lib/libxar.1.dylib,0x7ff8235f0b00,0x7ff8235fcab7,182398976
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x7ff81dfdce50,0x7ff81e0121f0,182398976
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x7ff81d2bda00,0x7ff81d2c3196,182398976
shared-library,/usr/lib/libarchive.2.dylib,0x7ff821f912e0,0x7ff822003b97,182398976
shared-library,/usr/lib/libxml2.2.dylib,0x7ff81e024990,0x7ff81e0e37ee,182398976
shared-library,/usr/lib/liblangid.dylib,0x7ff8205aa3d6,0x7ff8205aadb6,182398976
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x7ff8274aa4d0,0x7ff82757b1f0,182398976
shared-library,/usr/lib/swift/libswiftCore.dylib,0x7ff8255f3250,0x7ff825988b34,182398976
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff91a9fe6b0,0x7ff91aa03110,182398976
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff918a91ed0,0x7ff918a9639a,182398976
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff82ae64f10,0x7ff82ae743ce,182398976
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff91aa19c70,0x7ff91aa19fab,182398976
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff82d3d8820,0x7ff82d3da146,182398976
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff91aa0f4d0,0x7ff91aa17320,182398976
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffc1bfc3c00,0x7ffc1bffb675,182398976
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffc1c0ffdb0,0x7ffc1c1793b8,182398976
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff82d3dc3e0,0x7ff82d3eeaf0,182398976
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff8205a576d,0x7ff8205a8294,182398976
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff82100d830,0x7ff8210181e3,182398976
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x7ff81f66d930,0x7ff81f67d1a4,182398976
shared-library,/usr/lib/libpcap.A.dylib,0x7ff821e59280,0x7ff821e799a6,182398976
shared-library,/usr/lib/libdns_services.dylib,0x7ff81c572eb7,0x7ff81c5791c4,182398976
shared-library,/usr/lib/liblzma.5.dylib,0x7ff8235644e0,0x7ff8235767c7,182398976
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff821a8f5f0,0x7ff821a9cf15,182398976
shared-library,/usr/lib/libiconv.2.dylib,0x7ff821e8dfd0,0x7ff821ea1f8e,182398976
shared-library,/usr/lib/libcharset.1.dylib,0x7ff821de3a08,0x7ff821de3ee0,182398976
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffc1c049540,0x7ffc1c0e3b4a,182398976
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff823ad3790,0x7ff823adbcf9,182398976
shared-library,/usr/lib/libCheckFix.dylib,0x7ff8212f7b2c,0x7ff8212fd311,182398976
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff81ac40ed0,0x7ff81ac55cda,182398976
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff8205ac2a0,0x7ff82066e0fe,182398976
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff81d1e74d0,0x7ff81d21b590,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff8298c3000,0x7ff8298c3000,182398976
shared-library,/usr/lib/libmecab.dylib,0x7ff82132b1e0,0x7ff8213765e0,182398976
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff816c583a0,0x7ff816c87c20,182398976
shared-library,/usr/lib/libgermantok.dylib,0x7ff821384030,0x7ff821385dca,182398976
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff82207ee50,0x7ff82207fe16,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff81d2c4eb0,0x7ff81d89e57a,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff8295e5000,0x7ff8295e5000,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff823632940,0x7ff823787281,182398976
